household_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
276578;none;none;0;0;2841.3386056981667;109639
332429;none;none;0;0;4120.538089141664;131769
398870;none;none;0;0;5184.853328012671;158028
408146;none;none;0;0;19548.046645910024;161770
425234;none;none;0;0;4313.003020559705;168509
903075;none;none;0;0;3956.467238493356;358106
948982;none;none;0;0;4247.762145320771;376321
986020;none;none;0;0;5011.5244003180815;390987
1136056;none;none;0;0;5816.962936497722;450575
28589;none;none;0;0;2651.5628967564066;11254
435881;none;none;0;0;1214.2827748292943;172710
474651;none;none;0;0;4120.58166922035;188098
571354;none;none;0;0;1296.719446851077;226464
586955;none;none;0;0;1693.1029126152955;232639
595876;none;none;0;0;2068.643589569193;236202
818252;none;none;0;0;11249.679631203944;324414
3013272;none;none;0;0;3610.4283811298933;1058856
4347351;none;none;0;0;10801.78280883895;1577318
2612;none;none;0;0;4408.5753378701565;993
3515;none;none;0;0;1466.1574366127084;1342
37032;none;none;0;0;7211.955062259844;14604
118547;none;none;0;0;2637.1647683183032;46781
227495;none;none;0;0;2137.447636640352;90074
505165;none;none;0;0;3440.679210284541;200216
511409;none;none;0;0;196.34102885523322;202697
609382;none;none;0;0;2581.457153409486;241563
718760;none;none;0;0;3007.2913242667505;284913
774021;none;none;0;0;4881.255769802867;306792
799072;none;none;0;0;3000.4887528980016;316784
1137481;none;none;0;0;2511.4949961422494;451134
3014977;none;none;0;0;4257.688741857818;1059511
3211714;none;none;0;0;3406.342377573959;1135872
3353934;none;none;0;0;899.1694436414177;1190445
4317653;none;none;0;0;4301.342371657975;1565637
4705200;none;none;0;0;2208.040480199446;1712604
5333451;none;none;0;0;2169.9787877574277;1926301
24735;none;none;0;0;3957.7803411722907;9739
108296;none;none;0;0;1682.944096814282;42751
112902;none;none;0;0;2630.078037469988;44557
113447;none;none;0;0;522.0105828030682;44768
143454;none;none;0;0;4107.904785238249;56666
218358;none;none;0;0;3579.9514939402397;86448
237629;none;none;0;0;5463.911667431174;94090
242529;none;none;0;0;7340.793572170236;96057
256745;none;none;0;0;2621.4107937361277;101760
299825;none;none;0;0;10844.60779975008;118800
303974;none;none;0;0;5523.164711131585;120491
363852;none;none;0;0;3161.626390989261;144167
473606;none;none;0;0;3304.348551115476;187693
501601;none;none;0;0;4315.772940368151;198815
544589;none;none;0;0;3178.3670421168263;215867
557697;none;none;0;0;4239.485819964614;221072
571107;none;none;0;0;5171.472233433788;226363
598198;none;none;0;0;4231.856453578744;237135
628948;none;none;0;0;3675.568021431097;249353
738984;none;none;0;0;1630.7091669114434;292897
739277;none;none;0;0;6045.716370505776;293009
766779;none;none;0;0;1728.0564749081036;303932
778440;none;none;0;0;5187.416131782298;308561
798440;none;none;0;0;687.5529587873621;316526
857853;none;none;0;0;720.3064165157342;340177
861547;none;none;0;0;2782.3145805673093;341615
865536;none;none;0;0;3167.0169269253606;343194
875360;none;none;0;0;154.07491145307947;347069
973364;none;none;0;0;1689.0638391708967;385967
1036230;none;none;0;0;7469.770137232663;410875
1064133;none;none;0;0;3651.097924013125;421889
1125228;none;none;0;0;5120.96570880034;446292
1130671;none;none;0;0;2808.5776682686133;448457
1143064;none;none;0;0;3314.764067949011;453207
1622906;none;none;0;0;3673.074127711314;592938
1716676;none;none;0;0;1366.8352394918775;619933
1974305;none;none;0;0;3590.8125138601604;703487
2202507;none;none;0;0;4546.87527758522;782028
3553924;none;none;0;0;3088.3357466724856;1268525
3727899;none;none;0;0;1534.9835674530786;1336513
3816062;none;none;0;0;1870.8048220022674;1371042
4123588;none;none;0;0;2881.661758490353;1489257
4242222;none;none;0;0;1758.5800007235748;1536106
4257491;none;none;0;0;6439.7011841948215;1542215
4280300;none;none;0;0;4668.7701434065475;1550924
4361252;none;none;0;0;1935.7073305977783;1582812
4542894;none;none;0;0;2596.4710126906066;1649459
4562536;none;none;0;0;3499.0929616850112;1656944
4741423;none;none;0;0;1078.6608064658938;1726852
4945115;none;none;0;0;5431.461619837193;1798554
5259433;none;none;0;0;3407.504236270424;1905466
5296625;none;none;0;0;7856.023935701796;1915818
2728;all;none;3;0;1279.8513525208066;1039
486177;some;none;1;0;1645.3435305678877;192664
676091;some;none;1;0;8961.661237586253;267996
178187;some;none;1;0;4341.700252558547;70392
332907;some;none;1;0;1948.2368807839518;131955
542353;all;none;2;0;1781.830152054976;214980
891128;some;none;1;0;187.87597712555373;353323
969001;all;none;1;0;2529.42478338452;384239
2754;none;all;0;2;2432.096377662407;1047
138979;none;all;0;2;3753.810296141034;54884
222817;none;all;0;2;9045.923158745358;88209
397832;none;some;0;2;2892.5523715968247;157623
548250;none;all;0;2;9637.513279457155;217278
712541;none;some;0;2;2978.4907513788967;282445
849892;none;all;0;2;1802.880900388193;337016
850191;none;all;0;2;2964.0948765001935;337122
995030;none;some;0;2;5834.747204229688;394550
3375362;none;all;0;2;1900.9359283987897;1198820
4294750;none;some;0;2;5766.011317332197;1556698
111776;none;all;0;2;3303.421155144061;44114
186938;none;all;0;2;2957.896429493118;73888
202534;none;some;0;2;1228.8779366987224;80148
263007;none;all;0;2;6367.890813876307;104274
271776;none;all;0;2;2236.5940246762425;107724
744684;none;some;0;2;5780.755135244407;295148
1048923;none;all;0;2;5330.353700797624;415878
148611;none;some;0;2;1663.0327572003466;58701
481674;none;all;0;2;3352.637590012175;190887
1031206;none;some;0;2;4141.39853326181;408863
1140747;none;none;0;0;6715.836369433588;452343
1142566;none;none;0;0;4128.5380741158515;453022
1152061;none;none;0;0;8142.450751212675;456539
1212462;none;none;0;0;2090.140951130099;476729
1216427;none;none;0;0;1182.7277008954316;478271
1302816;none;none;0;0;3333.0162615165104;501584
1306025;none;none;0;0;1204.4597170154425;502493
1368509;none;none;0;0;2307.4532603506946;518469
1467996;none;none;0;0;5721.132083979579;548841
1608091;none;none;0;0;2160.071177564739;588008
5311022;none;none;0;0;1344.957159463005;1919979
1156273;none;none;0;0;5242.942954536278;458085
1157977;none;none;0;0;6536.911219352526;458706
1209845;none;none;0;0;4016.520216992657;475738
1524113;none;none;0;0;4730.605384922758;561861
1550845;none;none;0;0;3227.5822474118604;570509
1612006;none;none;0;0;4557.993135463126;589304
1697517;none;none;0;0;7343.030905172837;614919
1182795;none;none;0;0;9859.034354118316;468338
1219936;none;none;0;0;3370.3592351671705;479625
1444722;none;none;0;0;4301.223136629244;542863
1613952;none;none;0;0;3836.16173964856;589964
1619014;none;none;0;0;1682.792218800867;591640
1643568;none;none;0;0;8899.830367801242;598281
1660292;none;none;0;0;2542.9423433355246;601600
1695444;none;none;0;0;1082.6440338172445;614211
5310212;none;none;0;0;1608.2602690277913;1919705
5323716;none;none;0;0;3198.854577657383;1923528
2767;none;none;0;0;2535.649116362576;1053
2686581;none;none;0;0;3214.0167487788053;935568
2909240;none;none;0;0;2577.440505312043;1018679
3793652;none;none;0;0;3205.6587541120507;1362266
4201723;none;none;0;0;2827.044289856922;1519901
4511153;none;none;0;0;2090.198008739251;1637035
4635673;none;none;0;0;2063.144137918413;1685501
2921;none;none;0;0;295.337621122279;1106
140466;none;none;0;0;3145.1178196674696;55482
197534;none;none;0;0;2911.4854630683876;78113
605742;none;none;0;0;5010.384804585738;240149
438924;none;none;0;0;7473.992693774158;173917
819403;none;none;0;0;2199.822214616944;324874
4252306;none;none;0;0;8558.951615933463;1540149
4261906;none;none;0;0;2125.18123597213;1543931
2973;none;none;0;0;675.7382315260776;1129
18170;none;none;0;0;975.3768117484663;7148
394470;none;none;0;0;1852.287274724469;156287
444883;none;none;0;0;124.6941072060994;176326
538102;none;none;0;0;6600.683748007613;213293
562165;none;none;0;0;3887.8268395865834;222816
608786;none;none;0;0;2256.102406764874;241320
905729;none;none;0;0;2807.602899342823;359162
910046;none;none;0;0;2732.119614937952;360873
939161;none;none;0;0;1940.2181998115577;372423
966270;none;none;0;0;1370.4430284210016;383163
1067527;none;none;0;0;329.7173751908628;423236
5285435;none;none;0;0;663.3741037748075;1913214
3175;none;all;0;1;3362.228548757327;1210
219956;none;some;0;1;5792.598776916759;87086
774199;none;all;0;1;2960.576011705545;306862
820033;none;some;0;1;3523.275377646074;325122
986140;none;some;0;1;12176.465142584799;391034
3829839;none;all;0;1;809.2394847391093;1376339
5233606;none;all;0;1;728.2694857142259;1895677
3460;none;all;0;1;2695.75011693768;1319
618209;none;some;0;1;3022.412186744034;245113
3109774;none;all;0;1;893.1610105870894;1095816
3414732;none;some;0;1;6121.981114846066;1214446
4099588;none;some;0;1;9429.215381833872;1479784
4132172;none;all;0;1;2634.432281614447;1492629
4340874;none;all;0;1;3079.158972373561;1574716
5327153;none;all;0;1;5548.414835171466;1924385
101065;none;all;0;1;5561.264615921675;39874
125888;none;some;0;1;12102.801489210344;49655
709536;none;some;0;1;6138.716104126901;281239
980871;none;some;0;1;1804.3265589974203;388945
3533;none;none;0;0;1670.3206725908235;1350
32952;none;none;0;0;3283.498426676799;12973
125706;none;none;0;0;3183.088714309738;49585
159994;none;none;0;0;4328.4572337573745;63255
205591;none;none;0;0;2175.642530270907;81378
212513;none;none;0;0;3888.4650108404967;84135
249699;none;none;0;0;2151.028687880662;98951
313966;none;none;0;0;1230.9704105983044;124513
353731;none;none;0;0;493.1707133096505;140201
371451;none;none;0;0;2141.1117796935014;147175
379333;none;none;0;0;8.091890608571966;150296
390184;none;none;0;0;3173.3486978306587;154587
390601;none;none;0;0;2567.7282893458073;154751
392379;none;none;0;0;3446.384222045934;155450
444266;none;none;0;0;2416.900576485783;176077
464612;none;none;0;0;2108.0216439295496;184113
515236;none;none;0;0;5410.747519503427;204233
690040;none;none;0;0;1029.5978410757798;273498
730026;none;none;0;0;7509.862620973583;289370
740276;none;none;0;0;2529.2407530177484;293411
746409;none;none;0;0;873.5877719941972;295832
807641;none;none;0;0;7534.801805421829;320195
860838;none;none;0;0;2138.7443828623227;341350
896229;none;none;0;0;1958.0535869425623;355375
947870;none;none;0;0;2837.6832225235476;375852
1008372;none;none;0;0;3469.634877200421;399856
1042603;none;none;0;0;502.4275497463853;413379
1846763;none;none;0;0;545.5836238992073;660783
1915210;none;none;0;0;1183.8247608596369;683712
2180648;none;none;0;0;3782.4936740962617;774009
3538952;none;none;0;0;2463.542886618657;1262712
5263225;none;none;0;0;4346.015641167144;1906721
5298634;none;none;0;0;1089.8513386297386;1916400
5328873;none;none;0;0;2130.4707875105423;1924841
5332975;none;none;0;0;2857.045875945959;1926164
5339855;none;none;0;0;2347.8718161893685;1927957
3534;all;some;1;2;4932.079602481557;1351
86088;some;some;1;2;7961.393008081281;33968
110603;all;some;1;2;1493.971583963361;43655
225664;all;some;3;2;3773.1875559985556;89335
51502;all;some;2;2;2746.1571440942807;20250
97270;some;some;1;2;5114.878364846547;38402
174075;some;some;1;2;9911.1528939151;68778
174209;some;some;1;2;793.3387589701989;68833
486913;all;some;1;2;3186.5652762818227;192961
626990;all;some;2;2;15589.190916152063;248582
717411;some;some;1;2;6614.659890386938;284375
752207;all;some;1;2;3600.6338106943135;298134
776025;some;some;1;2;3623.9475673442585;307579
830561;some;some;1;2;6685.969560070825;329311
921493;some;some;1;2;9839.450197974005;365390
218242;some;all;1;2;2280.049211002462;86401
223110;some;some;1;2;5139.694382480026;88316
452469;some;some;1;2;5526.510534180771;179302
563270;some;all;1;2;1961.6766761207396;223259
993616;some;some;1;2;10179.354837840843;393977
426461;some;all;1;5;7390.302562733434;168992
669842;all;all;2;5;8352.243416052954;265487
93110;all;all;1;5;8669.21221959343;36736
857670;all;all;2;5;1524.3955583631098;340103
355562;all;all;3;5;4684.6088563044395;140905
522780;some;all;1;5;5543.425542810262;207223
1098857;all;all;1;5;1014.5048407196712;435793
1331270;all;all;2;5;7477.544227559658;508047
2323674;all;all;2;5;7469.37906854301;820523
425335;all;none;3;0;2255.8541918993146;168548
489368;some;none;1;0;754.8258381081316;193940
691184;all;none;1;0;7490.465809879303;273952
3540;none;none;0;0;2964.8602579311228;1353
12227;none;none;0;0;2442.7649881535267;4801
71351;none;none;0;0;4900.294835960371;28117
148165;none;none;0;0;2143.5613889073475;58530
173244;none;none;0;0;1080.3510622582628;68465
262562;none;none;0;0;620.1771359479815;104099
412997;none;none;0;0;3615.6220145671077;163677
1023795;none;none;0;0;3864.0496461606317;405916
3137193;none;none;0;0;2571.5422287153892;1106607
3874264;none;none;0;0;1390.387494706183;1393027
3587;some;some;1;1;925.1532873190968;1371
100266;some;some;1;1;2047.2375027334615;39573
124964;all;all;1;1;3828.6642732493106;49288
1094372;all;all;1;1;1415.3614152339337;434010
1343073;all;all;1;1;1199.5360174728698;511064
863384;some;some;1;1;963.0461254918453;342342
1330210;some;some;1;1;2743.6089419394793;507839
145635;all;none;1;0;122.19435806997762;57544
195003;some;none;1;0;2049.9334223224214;77096
276782;some;none;1;0;1396.2083607431098;109722
323274;some;none;1;0;20189.366860270748;128132
606338;some;none;1;0;9050.963829743476;240382
1229912;some;none;2;0;4507.270615678965;483424
3603;none;none;0;0;4414.392669069299;1378
2335028;none;none;0;0;4538.043334200626;824613
2366631;none;none;0;0;2636.589750461778;835463
2532458;none;none;0;0;5451.5341835501185;885584
2583714;none;none;0;0;7880.6976862915535;902081
2366109;none;none;0;0;4120.446708375833;835278
2396169;none;none;0;0;4113.849057438831;845960
2702360;none;none;0;0;1653.0923239641158;941257
41481;none;none;0;0;86.16186823340188;16341
70671;none;none;0;0;2420.9089319409422;27848
214727;none;none;0;0;4732.138289776898;84998
226755;none;none;0;0;3266.2088069968195;89770
465124;none;none;0;0;4849.437942878996;184321
488894;none;none;0;0;2016.9714123888066;193762
506954;none;none;0;0;1123.5711483720365;200928
531498;none;none;0;0;3025.851456916325;210703
590440;none;none;0;0;1820.433793692483;234035
644751;none;none;0;0;2408.230205395229;255569
647708;none;none;0;0;2241.0513446417845;256698
654324;none;none;0;0;2065.0412108923556;259292
707635;none;none;0;0;2811.637122085358;280477
719309;none;none;0;0;1106.1033826123646;285129
763955;none;none;0;0;2348.679373597994;302805
811546;none;none;0;0;7180.025121778821;321751
935832;none;none;0;0;671.3954647684843;371084
1096364;none;none;0;0;9660.333086983243;434798
1856393;none;none;0;0;8085.0675626897;664555
2270842;none;none;0;0;5708.708628034519;803951
2315417;none;none;0;0;1696.5519091523724;817991
3138854;none;none;0;0;1979.9645681461484;1107260
3381794;none;none;0;0;2297.704072661494;1201383
3551352;none;none;0;0;3858.595834258052;1267514
3601833;none;none;0;0;4965.625727658438;1287331
3719295;none;none;0;0;1635.9270281218955;1333164
3743281;none;none;0;0;1239.6268047231931;1342572
4269057;none;none;0;0;2181.0569708948997;1546620
5270807;none;none;0;0;2133.1993358042732;1908568
5383737;none;none;0;0;1424.15094146542;1938734
30049;none;none;0;0;358.53844982682324;11824
144863;none;none;0;0;3074.405955129826;57232
207737;none;none;0;0;10114.036482056605;82252
247556;none;none;0;0;2357.3240301087217;98061
314144;none;none;0;0;5176.435261032756;124585
348018;none;none;0;0;6627.631347887118;137936
357423;none;none;0;0;1597.465866600247;141644
419689;none;none;0;0;1840.9933789047627;166313
466340;none;none;0;0;5142.776395409815;184800
576927;none;none;0;0;5449.034181964895;228668
724923;none;none;0;0;5733.109746091842;287369
760739;none;none;0;0;2433.720215623517;301535
794850;none;none;0;0;3614.5837288402518;315121
941299;none;none;0;0;4215.9442887242085;373248
946852;none;none;0;0;3350.5063131126108;375459
1014761;none;none;0;0;1804.9688061795794;402378
1113738;none;none;0;0;4134.3369789075105;441737
1681782;none;none;0;0;3042.564342695142;609664
1814998;none;none;0;0;3842.150606403636;649324
2388672;none;none;0;0;6280.879747910651;843242
4823309;none;none;0;0;772.7865230076223;1758466
69219;none;none;0;0;7381.011207647593;27260
153562;none;none;0;0;2133.863905058467;60699
168559;none;none;0;0;4042.223729300062;66633
602334;none;none;0;0;8877.953847850824;238784
813247;none;none;0;0;2130.757494692039;322430
867380;none;none;0;0;13547.33327082983;343932
883863;none;none;0;0;4306.042798372195;350440
1108275;none;none;0;0;1135.8414345262079;439543
75309;none;none;0;0;3621.9156928344664;29695
135043;none;none;0;0;3016.2761352162725;53302
202753;none;none;0;0;9796.435790947035;80241
251240;none;none;0;0;8677.520479105793;99569
317461;none;none;0;0;3899.486874410996;125892
387005;none;none;0;0;6815.103520276163;153340
436328;none;none;0;0;6686.194634195901;172882
444406;none;none;0;0;5504.63667546525;176133
459603;none;none;0;0;2234.9665722071254;182108
520851;none;none;0;0;1273.0557733470425;206451
568577;none;none;0;0;11272.988834551508;225361
593553;none;none;0;0;4490.602135413933;235282
669265;none;none;0;0;8950.495646485711;265258
816195;none;none;0;0;12639.11717318426;323605
